사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2024-05,2호선,0238,합정,120,12,"11,509","3,055","19,472","14,429","44,083","33,089","54,946","96,270","39,094","86,464","30,731","55,671","33,473","53,133","39,402","57,767","44,069","63,311","46,615","57,698","50,784","59,061","61,044","66,221","81,584","87,568","115,511","117,603","79,995","81,387","67,604","47,671","74,469","39,095","70,900","35,409","37,919","25,353","6,480","9,068",2,316,0,0,0,0,2024-06-03 09:43:48
2024-05,2호선,0239,홍대입구,"1,129",24,"31,942","3,858","33,706","19,834","63,208","43,832","82,159","116,759","66,534","150,553","62,908","123,072","70,043","141,804","83,456","164,121","97,992","178,801","109,607","167,810","133,008","168,933","165,000","178,879","190,621","209,911","213,025","245,928","177,042","179,839","179,144","118,242","207,273","96,102","200,274","81,477","105,230","59,995","14,242","21,542",11,"2,618",0,0,0,0,2024-06-03 09:43:48
2024-05,2호선,0240,신촌,94,5,"9,132","3,513","15,692","17,291","37,602","38,894","55,969","92,388","43,417","105,136","43,509","79,443","49,444","71,367","62,701","73,575","67,238","83,276","69,493","70,362","78,985","69,180","94,688","75,471","110,966","100,139","105,926","129,261","75,017","83,755","79,679","52,953","90,100","48,488","92,703","42,439","49,483","31,033","8,682","8,619",1,49,0,1,0,0,2024-06-03 09:43:48
2024-05,2호선,0241,이대,41,0,"3,941",975,"10,731","7,743","29,649","17,615","39,014","49,552","26,291","58,685","22,219","44,861","23,803","31,904","31,074","36,606","31,365","37,523","30,666","28,961","41,653","30,150","43,627","32,656","54,798","41,349","49,791","51,931","29,258","35,781","26,948","26,346","29,522","26,615","22,630","26,960","8,181","20,121","1,152","5,649",0,27,0,0,0,0,2024-06-03 09:43:48
2024-05,2호선,0242,아현,44,3,"5,338",930,"12,092","4,921","31,524","13,017","44,190","23,082","26,598","14,104","19,248","13,158","18,145","11,255","19,666","13,611","17,996","15,070","16,678","16,158","18,453","17,971","23,907","20,385","22,739","26,402","22,419","34,663","14,846","25,925","11,076","18,590","8,876","18,305","6,634","17,233","2,685","10,340",486,"3,131",0,14,0,0,0,0,2024-06-03 09:43:48
2024-05,2호선,0243,충정로(경기대입구),37,2,"3,444","1,056","7,277","6,818","16,853","25,750","22,694","60,721","15,964","28,017","12,452","13,212","13,026","11,765","13,958","11,843","14,194","13,716","14,210","12,795","14,758","12,812","18,333","14,162","32,135","17,967","46,497","22,201","15,698","15,100","11,196","11,229","10,240","11,614","7,400","10,440","3,342","6,740",634,"2,036",0,34,0,0,0,0,2024-06-03 09:43:48
2024-05,2호선,0244,용답,5,0,"2,419",408,"3,515","1,584","8,457","2,166","13,990","4,258","7,858","5,833","5,733","3,624","4,952","3,041","5,452","3,674","5,394","4,298","4,712","3,990","4,923","5,282","6,794","6,246","6,241","7,371","4,406","11,477","2,916","7,470","2,464","5,572","1,935","6,674","1,412","6,420",727,"3,776",184,"1,224",0,2,0,0,0,0,2024-06-03 09:43:48
2024-05,2호선,0245,신답,13,0,"1,221",177,"2,061",749,"6,074",963,"11,375","1,807","4,619","1,100","2,879","1,208","2,386","1,269","2,160","1,587","2,322","1,563","2,068","2,120","1,922","2,764","2,283","3,749","2,355","4,930","1,973","9,467","1,224","6,218",805,"3,515",580,"3,827",486,"3,549",170,"1,967",32,600,0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,2호선,0246,신설동,64,3,"1,238",307,"1,525","2,359","5,355","5,106","8,849","13,854","5,796","9,006","5,235","7,983","6,435","7,545","8,284","7,342","8,550","8,130","8,906","6,755","8,916","6,159","9,808","5,685","12,047","6,406","13,656","7,662","4,980","5,603","3,399","4,174","2,916","3,774","2,124","3,730",905,"2,552",142,943,1,164,0,0,0,0,2024-06-03 09:43:48
2024-05,2호선,0247,도림천,1,1,501,403,"1,372","1,035","3,082","4,185","3,529","5,403","2,396","2,181","2,083","1,504","1,862","1,604","2,297","1,907","1,858","1,730","2,370","2,118","2,821","1,715","2,961","2,039","2,878","2,521","3,371","3,445","1,604","2,554","1,134","1,809",873,"1,691",546,"1,266",217,986,53,342,0,5,0,0,0,0,2024-06-03 09:43:48
2024-05,2호선,0248,양천구청,30,0,"5,389",986,"12,975","2,706","33,364","5,078","31,219","9,749","19,497","5,808","13,705","4,821","11,968","5,556","12,163","7,098","10,660","8,848","8,287","9,619","7,859","12,355","9,102","15,176","9,446","20,916","9,232","30,885","4,546","24,903","3,307","15,538","2,805","14,013","2,565","11,958",865,"8,994",202,"3,131",0,19,0,0,0,0,2024-06-03 09:43:48
2024-05,2호선,0249,신정네거리,119,0,"9,198",914,"19,468","2,856","52,971","4,910","46,492","11,942","27,376","8,570","19,078","7,992","17,011","9,389","17,365","10,819","15,377","13,128","13,348","13,957","12,132","18,555","13,173","23,582","13,391","32,783","11,670","49,301","7,779","36,480","6,003","21,372","4,837","19,760","3,836","17,943","1,789","11,820",352,"3,530",0,219,0,0,0,0,2024-06-03 09:43:48
2024-05,2호선,0250,용두(동대문구청),65,0,"1,150",131,"1,848","1,052","5,860","2,769","9,189","5,307","5,065","3,744","3,895","3,378","4,157","3,967","4,570","3,732","4,716","4,504","4,647","4,313","4,694","4,938","5,088","4,705","5,162","5,699","5,628","8,690","2,885","5,711","2,090","3,721","1,833","3,353",965,"2,758",425,"1,651",85,593,0,3,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0309,지축,6,0,"3,264",970,"12,408","8,941","31,861","6,689","32,477","11,872","18,683","7,438","12,923","6,388","10,685","6,676","11,261","8,007","10,336","9,326","9,485","8,909","12,176","11,378","13,612","14,502","13,443","19,177","10,719","30,379","7,498","23,089","6,131","16,274","5,394","14,007","4,093","12,616","1,738","6,977",242,"1,265",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0310,구파발,133,5,"13,129","1,522","37,720","11,182","87,567","24,670","85,081","33,475","50,459","29,739","36,124","31,014","33,338","28,496","35,103","29,487","33,345","31,380","34,095","32,833","36,865","34,593","42,274","40,613","41,636","49,706","32,260","77,614","21,570","63,543","18,392","37,647","15,804","35,145","11,735","31,268","3,644","21,779",631,"9,695",1,449,0,1,0,0,2024-06-03 09:43:48
2024-05,3호선,0311,연신내,330,14,"27,466","2,035","52,401","13,405","123,698","23,777","143,905","36,669","87,887","36,266","62,001","36,526","57,743","37,882","63,961","41,536","57,653","44,926","52,182","47,923","53,211","59,032","60,814","68,596","54,322","87,499","47,854","132,719","35,446","109,352","29,844","67,102","25,095","62,580","19,976","55,206","9,658","36,526","1,589","12,657",2,197,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0312,불광,42,1,"10,228","1,292","20,920","6,343","54,603","12,628","65,325","34,078","40,807","30,965","29,892","25,474","27,683","25,368","29,236","27,706","29,013","31,390","27,889","30,471","30,114","32,947","30,972","37,732","30,487","43,755","31,022","62,895","18,275","49,078","15,162","31,040","12,432","28,531","8,798","25,065","3,936","14,659",572,"4,981",0,6,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0313,녹번,77,5,"10,607",519,"28,042","3,928","74,071","8,352","80,004","18,185","46,342","12,011","30,983","10,304","25,924","11,327","24,959","13,602","22,359","15,424","19,230","17,815","17,968","23,152","19,016","29,167","19,559","39,084","20,808","63,242","10,784","51,366","8,662","32,130","6,790","29,760","4,709","27,719","1,805","16,245",273,"4,554",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0314,홍제,105,7,"11,160","1,557","25,940","7,607","69,020","11,659","74,722","27,692","49,446","24,546","36,081","23,446","32,717","21,539","34,578","22,657","31,631","25,215","29,569","27,822","30,480","32,796","32,632","38,502","32,984","46,919","30,543","65,337","17,284","53,678","14,366","34,121","11,819","30,738","8,387","27,317","3,436","17,243",484,"4,393",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0315,무악재,30,0,"2,431",136,"5,957","1,562","17,796","3,178","21,197","6,282","13,227","4,626","9,175","4,135","7,953","4,266","7,429","4,835","6,480","5,536","6,175","6,269","5,577","7,758","6,282","9,605","7,129","11,964","7,095","16,937","3,729","14,204","2,769","9,191","2,088","8,864","1,534","7,513",708,"5,449",123,"1,570",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0316,독립문,208,2,"5,103",915,"6,899","6,092","16,438","16,809","20,314","23,382","16,790","24,041","15,354","22,042","16,210","14,595","17,245","13,948","16,894","14,997","17,213","13,702","20,140","14,097","18,988","14,754","18,852","15,871","17,966","17,820","8,974","14,244","6,985","10,152","5,664","8,988","3,942","7,933","1,486","5,104",176,"2,248",1,773,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0317,경복궁(정부서울청사),56,2,"2,568","1,525","6,650","16,037","14,356","45,932","21,528","143,776","21,888","107,297","21,628","74,101","29,857","65,716","39,714","58,324","49,166","58,851","59,698","48,153","71,482","41,374","83,206","39,111","100,283","39,646","121,308","42,682","53,092","26,758","48,440","14,592","46,835","11,869","29,517","10,862","11,074","6,171","1,246","1,817",1,51,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0318,안국,21,1,"1,905","2,208","3,236","26,905","6,449","99,112","11,072","127,278","15,333","94,443","19,195","78,101","27,939","79,955","39,890","67,037","49,260","64,059","61,510","57,984","77,541","46,206","99,685","41,427","130,016","37,179","129,433","32,788","62,736","15,328","53,869","8,683","46,199","7,230","25,011","6,088","8,000","3,511",877,"1,177",1,1,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0319,종로3가,36,7,"1,129","1,124","1,680","6,657","2,360","16,889","3,741","45,210","6,035","43,895","8,993","37,316","11,650","31,486","13,794","29,245","16,204","27,966","19,952","27,053","24,206","25,386","28,829","25,035","41,176","25,532","56,741","26,390","31,834","16,379","23,410","9,851","25,421","7,434","22,571","5,356","11,322","3,359","1,595","1,327",2,24,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0320,을지로3가,35,2,917,"1,154","1,446","10,328","4,225","36,494","7,674","78,670","10,157","30,682","11,249","16,485","11,613","15,403","11,999","14,619","14,241","16,046","16,690","14,511","19,161","14,709","22,383","16,525","43,789","21,102","66,821","25,100","28,570","15,167","21,286","9,017","21,808","6,875","18,756","4,958","10,635","3,118","1,665",933,0,9,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0321,충무로,0,0,0,0,0,0,1,0,5,0,6,0,15,0,22,0,21,0,26,0,22,0,27,0,33,0,24,0,35,0,30,0,14,0,14,0,12,0,8,0,6,0,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0322,동대입구,12,0,"1,973","1,101","2,986","9,948","6,075","17,780","8,716","67,323","8,510","42,806","10,061","44,186","13,827","32,906","15,255","26,373","22,276","30,170","24,298","24,228","25,130","22,558","30,642","22,465","44,574","25,422","47,112","27,986","28,195","13,711","34,315","7,824","25,580","7,116","25,002","5,395","7,307","3,462",758,"1,184",0,81,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0323,약수,110,0,"6,913","1,136","11,611","6,825","26,865","16,314","38,637","33,766","28,190","22,674","20,879","16,449","18,932","17,204","21,602","17,025","21,748","18,471","21,337","19,855","22,511","21,484","24,414","25,639","27,688","31,288","33,346","43,149","20,109","28,001","17,310","19,997","16,187","17,370","11,995","16,697","5,675","9,515",940,"3,735",3,629,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0324,금호,29,1,"4,707",453,"11,307","2,906","28,654","4,649","38,626","8,973","25,003","7,243","16,150","6,829","14,076","7,556","13,169","8,742","12,658","10,782","10,658","11,690","10,779","14,014","11,506","16,706","12,236","22,027","11,704","30,446","8,708","21,908","6,595","15,682","4,722","14,152","3,547","13,434","1,749","6,961",303,"2,106",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0325,옥수,220,3,"3,382",982,"10,041","4,796","24,210","8,292","33,596","13,761","23,520","11,103","17,546","9,076","15,562","11,225","14,875","12,377","15,056","13,862","14,854","15,358","14,583","18,141","16,442","20,618","17,660","26,255","17,623","34,832","12,178","25,660","10,446","17,671","9,228","15,789","6,063","14,876","2,790","7,493",460,"2,173",0,2,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0326,압구정,81,3,"3,065","2,394","8,628","26,107","17,095","53,701","26,283","141,239","23,183","149,634","28,300","82,124","34,518","66,931","41,214","54,598","46,166","55,784","55,825","51,424","63,337","50,102","75,076","50,048","97,393","57,696","133,542","59,962","92,057","34,429","75,320","19,099","53,894","15,082","38,205","13,144","12,167","7,072","1,767","2,541",1,232,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0327,신사,64,8,"4,005","1,700","7,276","18,235","12,095","43,809","18,205","106,636","17,353","132,717","20,682","68,125","27,566","49,079","30,756","45,953","35,769","49,762","43,332","46,185","49,965","41,586","60,268","44,878","90,251","54,552","122,476","65,607","86,291","35,930","60,301","19,853","61,162","16,106","50,252","12,772","23,006","8,790","3,473","4,037",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0328,잠원,2,1,"1,354",799,"5,203","8,492","14,101","7,408","20,027","9,494","12,602","7,005","9,719","4,841","9,203","5,497","9,088","5,978","8,756","7,123","7,129","7,292","8,752","8,823","11,760","9,059","12,792","11,934","9,686","15,220","5,663","10,889","4,456","7,493","4,616","7,341","3,048","8,176","1,013","4,213",189,"1,419",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0329,고속터미널,166,1,"5,902","4,339","8,309","40,051","28,839","52,756","50,137","81,191","57,844","104,308","61,482","106,467","76,810","114,258","90,615","109,199","100,877","108,906","114,884","114,042","131,268","118,132","143,105","116,945","156,073","121,875","150,072","126,384","135,148","79,763","149,049","52,122","95,728","39,664","59,808","28,529","23,378","13,887","2,517","2,791",2,0,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0330,교대(법원.검찰청),77,0,"1,683",876,"5,102","7,630","12,620","22,448","16,292","51,797","14,467","39,014","16,636","18,381","19,979","13,047","22,677","12,602","27,121","14,528","31,907","12,186","32,849","11,702","36,125","12,608","54,128","18,231","71,108","21,230","33,749","11,783","31,207","6,990","30,363","5,895","26,023","5,359","9,709","3,347","1,450","1,069",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0331,남부터미널(예술의전당),61,8,"3,611","1,443","10,102","28,682","30,394","70,003","47,135","155,803","39,080","85,644","37,830","51,331","40,550","37,831","41,986","40,380","44,996","46,495","46,302","45,307","50,596","46,849","65,554","49,481","106,859","58,768","130,887","66,115","63,472","42,724","46,488","27,163","43,776","21,067","32,937","17,363","10,098","11,371","1,080","3,105",1,1,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0332,양재(서초구청),40,3,"5,464","2,812","15,277","46,956","38,447","114,833","49,323","229,117","36,230","122,312","33,343","59,192","35,928","50,419","41,205","46,095","46,712","49,190","52,144","44,395","61,036","45,302","78,734","48,799","129,556","68,713","185,968","78,765","87,693","53,358","65,174","36,083","60,816","32,545","40,970","28,838","14,485","15,931","1,673","4,519",1,19,1,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0333,매봉,19,0,"1,994",670,"7,459","9,069","20,101","24,901","23,271","74,727","17,100","31,768","15,284","16,351","15,337","15,657","15,875","14,784","16,794","14,406","18,166","13,463","20,257","14,917","22,933","15,973","39,224","21,136","59,268","25,877","20,224","17,222","15,469","10,747","16,899","9,602","10,275","9,487","3,392","5,177",551,"1,766",0,87,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0334,도곡,68,14,"1,277",248,"4,462","4,605","12,222","15,090","15,180","20,708","10,267","16,347","8,365","8,498","8,055","8,279","8,414","7,474","8,587","8,189","8,726","8,392","11,064","8,748","13,839","9,144","17,144","10,841","17,580","13,078","9,318","10,504","6,965","6,534","6,290","6,005","5,107","5,744","1,335","3,385",254,"2,224",1,312,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0335,대치,12,1,"3,314",659,"13,610","8,225","31,187","19,673","31,416","29,290","20,328","19,297","16,763","14,311","15,449","14,062","17,446","17,868","17,045","21,687","16,262","20,168","17,939","22,404","20,102","29,281","32,083","34,733","29,042","34,180","18,892","24,953","13,908","14,832","16,872","14,602","37,526","13,124","3,851","7,845",470,"2,549",0,4,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0336,학여울,0,0,632,248,"2,213","1,825","4,860","3,823","5,079","7,781","4,222","6,368","3,285","5,185","4,063","4,236","4,000","5,199","4,436","5,861","4,860","5,579","5,906","4,645","7,233","3,997","8,483","4,491","8,455","4,771","2,983","3,953","2,215","2,733","1,873","2,427","1,265","2,254",356,"1,321",39,511,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0337,대청,111,0,"4,071","1,240","13,059","7,419","33,163","20,117","39,121","25,922","23,277","13,044","17,678","9,264","15,667","9,376","15,673","10,598","16,419","12,282","14,359","13,408","17,478","16,188","21,080","17,704","26,429","23,123","26,712","32,103","12,518","24,546","9,016","17,575","7,470","17,072","5,464","17,686","1,996","9,732",323,"3,333",0,21,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0338,일원,7,0,"2,613","1,683","9,298","12,490","27,311","35,207","27,428","26,149","19,246","20,052","19,112","17,373","19,493","13,047","18,903","15,092","17,242","17,299","18,259","16,214","23,368","15,381","32,122","15,029","37,565","17,145","18,800","22,694","11,441","18,166","7,542","12,649","5,194","12,205","3,672","13,194","1,447","5,536",128,"1,920",2,40,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0339,수서,111,5,"5,067","2,520","14,028","17,302","39,576","37,524","46,539","56,676","34,335","37,228","39,860","26,017","29,729","23,374","36,092","27,351","32,587","24,682","26,344","25,677","36,325","30,544","39,831","33,499","48,025","41,683","52,908","54,521","25,683","40,017","25,195","28,037","17,151","25,263","16,672","23,634","8,168","10,007",755,"3,935",0,317,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0340,가락시장,58,5,"3,127",742,"7,873","6,645","22,528","12,563","23,604","28,250","18,336","14,404","15,975","10,956","14,940","11,914","15,381","13,083","14,929","13,543","14,562","13,830","15,844","15,966","17,356","17,072","21,977","20,816","29,453","26,071","12,657","18,839","9,750","12,875","8,365","11,218","6,019","10,937","2,299","5,693",393,"2,072",4,57,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0341,경찰병원,13,0,"3,104",276,"8,858","3,732","24,351","9,934","27,658","27,536","16,720","14,872","12,654","9,235","11,190","7,178","10,644","8,457","10,437","10,066","10,449","9,313","11,437","10,157","10,998","10,852","16,145","16,479","19,497","22,685","7,641","18,048","5,972","10,923","4,919","9,388","3,646","9,522","1,185","5,861",174,"1,551",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,3호선,0342,오금,22,1,"4,872",9,"10,196","2,421","31,173","6,620","33,022","13,103","17,515","6,435","10,582","5,661","8,922","5,076","9,073","6,269","8,673","6,794","7,501","7,312","7,361","9,514","8,992","11,268","11,102","16,308","12,349","23,449","5,012","16,244","3,927","11,031","3,310","10,110","2,543","11,444",760,"6,364",135,"2,334",0,7,0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0409,당고개,72,2,"9,114",65,"18,162","5,351","47,184","7,174","39,301","11,822","25,586","11,510","18,351","10,657","16,716","10,710","17,377","10,931","16,380","11,420","14,584","12,458","13,366","14,802","14,188","18,373","14,460","20,787","13,243","28,296","8,884","25,809","6,189","17,929","4,938","16,607","3,364","15,113","1,634","10,959",325,"4,024",0,480,0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0410,상계,41,4,"16,500",366,"41,509","7,084","91,219","20,125","76,877","22,354","48,450","18,656","34,729","16,764","32,071","17,901","33,560","21,630","30,595","22,815","26,218","25,366","26,178","29,811","28,315","38,456","27,365","49,067","25,868","69,254","17,306","61,022","13,820","38,816","12,232","34,156","12,918","32,263","4,153","21,855",634,"6,501",7,679,0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0411,노원,290,3,"15,270","1,666","31,488","18,005","72,294","39,200","84,381","70,817","54,543","58,256","43,324","44,296","44,356","43,944","49,708","49,714","48,645","54,487","48,753","51,860","53,106","57,521","59,225","67,030","61,936","85,873","65,942","117,002","49,087","84,624","43,667","54,479","39,665","46,994","35,898","43,280","16,851","28,304","3,938","8,941",16,979,0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0412,창동,"2,106",71,"18,743","2,674","42,071","13,215","92,170","21,311","85,119","47,129","57,100","38,070","47,950","33,595","46,335","33,078","46,796","40,628","43,458","48,190","41,826","49,250","46,665","53,149","51,074","61,141","50,369","72,357","52,140","97,790","30,311","80,318","25,124","51,129","22,182","45,203","17,419","41,865","8,031","26,396","1,420","8,908",3,204,0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0413,쌍문,225,14,"26,670","1,220","56,918","10,395","128,516","16,691","135,376","29,811","83,939","23,314","58,591","20,987","50,755","23,424","51,038","27,960","46,084","32,233","39,038","35,374","37,225","46,997","39,299","58,501","39,009","75,559","35,771","107,265","24,567","99,009","18,237","62,687","14,824","57,670","11,101","54,796","5,002","34,682",777,"12,133",0,24,0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0414,수유(강북구청),131,3,"24,281","3,311","49,032","11,508","112,633","22,333","127,131","56,664","85,414","41,588","60,363","33,248","57,309","35,755","59,730","38,066","56,342","43,636","51,760","45,990","50,978","57,760","55,825","73,264","59,081","88,502","65,874","128,547","40,711","108,018","32,232","72,922","27,879","66,660","22,386","64,113","12,494","41,996","2,073","11,422",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0415,미아(서울사이버대학),22,1,"12,898","1,781","21,624","9,055","48,052","18,914","54,783","42,512","36,429","23,828","28,419","18,425","27,325","22,147","28,797","19,085","26,646","21,289","26,490","24,025","25,846","27,483","32,152","31,263","32,072","37,439","32,784","48,439","18,752","39,318","14,139","25,071","11,433","24,016","9,953","20,610","3,410","14,416",500,"3,876",2,3,0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0416,미아사거리,77,2,"16,847","3,109","39,326","8,979","92,845","22,600","100,776","35,924","64,102","32,897","47,023","30,185","43,313","31,705","44,742","34,261","44,405","38,120","42,319","41,227","44,782","51,077","50,254","58,614","44,944","74,033","44,877","102,787","32,749","79,506","32,101","49,707","19,755","46,068","13,974","40,781","6,724","24,398","1,133","5,855",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0417,길음,22,2,"11,136","2,160","36,506","8,169","91,862","16,371","92,074","37,821","54,994","30,614","38,527","27,056","33,411","29,245","35,111","27,788","33,933","31,775","31,553","33,743","34,126","36,016","39,073","43,873","39,934","58,229","39,781","81,597","21,404","65,114","16,957","41,822","13,603","39,516","14,586","39,393","6,110","23,688",930,"6,588",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0418,성신여대입구(돈암),31,4,"6,956","1,989","21,674","8,383","50,117","19,032","56,676","47,273","42,461","31,087","33,691","26,034","35,237","38,033","38,370","31,548","37,900","33,305","40,521","38,915","42,467","37,947","46,160","44,944","55,235","57,227","54,851","72,828","35,914","56,673","33,734","39,704","34,308","36,839","31,622","34,731","15,178","24,089","2,736","7,526",0,3,0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0419,한성대입구(삼선교),98,7,"7,051","1,281","14,421","8,716","30,363","19,590","38,031","35,518","28,226","30,471","22,294","28,628","22,374","26,877","26,079","25,757","28,171","26,637","28,183","26,328","30,981","25,971","38,601","28,806","39,170","35,810","36,792","38,792","24,725","30,571","21,475","20,666","19,901","19,755","15,547","19,317","7,334","11,988","1,103","6,564",6,"1,715",0,0,0,0,2024-06-03 09:43:48
2024-05,4호선,0420,혜화,42,0,"4,036","2,184","8,152","23,095","18,525","52,764","22,508","124,269","26,862","99,148","32,131","73,422","38,720","72,331","45,744","79,811","49,029","98,240","64,413","83,027","88,380","68,023","101,334","67,416","116,783","83,299","124,300","91,331","75,770","60,346","84,059","25,217","111,198","22,919","96,723","20,569","39,231","13,347","5,577","4,559",5,673,0,0,0,0,2024-06-03 09:43:48
